ID,kwh
2024-09-26_consumer_device_26_data_user_9,0.12975652883996586
2024-09-27_consumer_device_26_data_user_9,0.2708645967201267
2024-09-28_consumer_device_26_data_user_9,0.6439686762445017
2024-09-29_consumer_device_26_data_user_9,0.12848625586796303
2024-09-30_consumer_device_26_data_user_9,0.7828502123887863
2024-10-01_consumer_device_26_data_user_9,0.5582595927319669
2024-10-02_consumer_device_26_data_user_9,0.20664582429245015
2024-10-03_consumer_device_26_data_user_9,0.44810707828086777
2024-10-04_consumer_device_26_data_user_9,0.4772813570973658
2024-10-05_consumer_device_26_data_user_9,0.5987022742862772
2024-10-06_consumer_device_26_data_user_9,0.21439736180652816
2024-10-07_consumer_device_26_data_user_9,0.6369609195126866
2024-10-08_consumer_device_26_data_user_9,0.5320647179244803
2024-10-09_consumer_device_26_data_user_9,0.4796005879324192
2024-10-10_consumer_device_26_data_user_9,0.20041337471279744
2024-10-11_consumer_device_26_data_user_9,0.5191252168486469
2024-10-12_consumer_device_26_data_user_9,0.5833817871232333
2024-10-13_consumer_device_26_data_user_9,0.0
2024-10-14_consumer_device_26_data_user_9,0.4055316592806729
2024-10-15_consumer_device_26_data_user_9,0.4662798434251618
2024-10-16_consumer_device_26_data_user_9,0.7039861488234528
2024-10-17_consumer_device_26_data_user_9,0.7613515086805963
2024-10-18_consumer_device_26_data_user_9,0.5857734433383127
2024-10-19_consumer_device_26_data_user_9,0.5694566981741608
2024-10-20_consumer_device_26_data_user_9,0.01227211853325943
2024-10-21_consumer_device_26_data_user_9,0.7159448454621943
2024-10-22_consumer_device_26_data_user_9,0.3687784520052348
2024-10-23_consumer_device_26_data_user_9,0.79484734194274
2024-10-24_consumer_device_26_data_user_9,0.46612674382190433
2024-09-24_consumer_device_29_data_user_1,15.139683360628089
2024-09-25_consumer_device_29_data_user_1,11.03319546829369
2024-09-26_consumer_device_29_data_user_1,10.249315740653385
2024-09-27_consumer_device_29_data_user_1,10.029014253797225
2024-09-28_consumer_device_29_data_user_1,11.703938792572641
2024-09-29_consumer_device_29_data_user_1,10.538600741069738
2024-09-30_consumer_device_29_data_user_1,10.256399492263347
2024-10-01_consumer_device_29_data_user_1,9.84822330388688
2024-10-02_consumer_device_29_data_user_1,9.112921477761837
2024-10-03_consumer_device_29_data_user_1,11.843071924555831
2024-10-04_consumer_device_29_data_user_1,12.02013638540024
2024-10-05_consumer_device_29_data_user_1,11.209778187778038
2024-10-06_consumer_device_29_data_user_1,10.925753162273752
2024-10-07_consumer_device_29_data_user_1,10.241604709305534
2024-10-08_consumer_device_29_data_user_1,7.74511037774298
2024-10-09_consumer_device_29_data_user_1,9.66259796591872
2024-10-10_consumer_device_29_data_user_1,10.238347712031917
2024-10-11_consumer_device_29_data_user_1,11.68869672473422
2024-10-12_consumer_device_29_data_user_1,12.392842543150559
2024-10-13_consumer_device_29_data_user_1,7.733257990354299
2024-10-14_consumer_device_29_data_user_1,9.360946915381607
2024-10-15_consumer_device_29_data_user_1,10.954841166130082
2024-10-16_consumer_device_29_data_user_1,10.101257037386432
2024-10-17_consumer_device_29_data_user_1,12.420194249467563
2024-10-18_consumer_device_29_data_user_1,10.05635686614239
2024-10-19_consumer_device_29_data_user_1,12.137313390742442
2024-10-20_consumer_device_29_data_user_1,8.663838310579742
2024-10-21_consumer_device_29_data_user_1,8.640307123921234
2024-10-22_consumer_device_29_data_user_1,9.751522743257347
2024-10-23_consumer_device_29_data_user_1,10.858215660957407
2024-10-24_consumer_device_29_data_user_1,10.613352041192497
2024-09-24_consumer_device_29_data_user_2,1.3602013676301072
2024-09-25_consumer_device_29_data_user_2,0.1443617666539413
2024-09-26_consumer_device_29_data_user_2,0.0
2024-09-27_consumer_device_29_data_user_2,0.0
2024-09-28_consumer_device_29_data_user_2,1.1706301060038624
2024-09-29_consumer_device_29_data_user_2,0.0
2024-09-30_consumer_device_29_data_user_2,0.0
2024-10-01_consumer_device_29_data_user_2,0.0
2024-10-02_consumer_device_29_data_user_2,0.0
2024-10-03_consumer_device_29_data_user_2,0.0
2024-10-04_consumer_device_29_data_user_2,0.0
2024-10-05_consumer_device_29_data_user_2,0.9559388676363428
2024-10-06_consumer_device_29_data_user_2,0.0
2024-10-07_consumer_device_29_data_user_2,0.0
2024-10-08_consumer_device_29_data_user_2,0.0
2024-10-09_consumer_device_29_data_user_2,0.5219046243394012
2024-10-10_consumer_device_29_data_user_2,0.5436727943727112
2024-10-11_consumer_device_29_data_user_2,1.448255683199179
2024-10-12_consumer_device_29_data_user_2,1.8996459769724974
2024-10-13_consumer_device_29_data_user_2,0.0
2024-10-14_consumer_device_29_data_user_2,0.5918149681763721
2024-10-15_consumer_device_29_data_user_2,1.0777059538830156
2024-10-16_consumer_device_29_data_user_2,0.0
2024-10-17_consumer_device_29_data_user_2,0.0
2024-10-18_consumer_device_29_data_user_2,0.5590295730304735
2024-10-19_consumer_device_29_data_user_2,1.2437363652909512
2024-10-20_consumer_device_29_data_user_2,0.0
2024-10-21_consumer_device_29_data_user_2,0.0
2024-10-22_consumer_device_29_data_user_2,0.0
2024-10-23_consumer_device_29_data_user_2,0.0
2024-10-24_consumer_device_29_data_user_2,0.3808973382243793
2024-09-24_consumer_device_29_data_user_3,23.500893575079314
2024-09-25_consumer_device_29_data_user_3,22.464978563979653
2024-09-26_consumer_device_29_data_user_3,24.662776947657143
2024-09-27_consumer_device_29_data_user_3,20.178024479215708
2024-09-28_consumer_device_29_data_user_3,21.592956063742363
2024-09-29_consumer_device_29_data_user_3,20.22881144173146
2024-09-30_consumer_device_29_data_user_3,17.127572083185324
2024-10-01_consumer_device_29_data_user_3,18.30498791726234
2024-10-02_consumer_device_29_data_user_3,19.37231207675827
2024-10-03_consumer_device_29_data_user_3,18.693151932847965
2024-10-04_consumer_device_29_data_user_3,21.78193311401213
2024-10-05_consumer_device_29_data_user_3,21.839826467513006
2024-10-06_consumer_device_29_data_user_3,22.605461295518673
2024-10-07_consumer_device_29_data_user_3,19.903091591493926
2024-10-08_consumer_device_29_data_user_3,12.623948965141256
2024-10-09_consumer_device_29_data_user_3,18.706066909161148
2024-10-10_consumer_device_29_data_user_3,18.622331099154344
2024-10-11_consumer_device_29_data_user_3,17.779343636846335
2024-10-12_consumer_device_29_data_user_3,20.569138617846722
2024-10-13_consumer_device_29_data_user_3,19.289725318936583
2024-10-14_consumer_device_29_data_user_3,18.011319808707743
2024-10-15_consumer_device_29_data_user_3,17.220848083870433
2024-10-16_consumer_device_29_data_user_3,19.67626803433731
2024-10-17_consumer_device_29_data_user_3,21.980365047284696
2024-10-18_consumer_device_29_data_user_3,17.012593885153215
2024-10-19_consumer_device_29_data_user_3,21.234550329595134
2024-10-20_consumer_device_29_data_user_3,20.261255223487826
2024-10-21_consumer_device_29_data_user_3,15.938785836844994
2024-10-22_consumer_device_29_data_user_3,17.93017422919007
2024-10-23_consumer_device_29_data_user_3,20.094350538634796
2024-10-24_consumer_device_29_data_user_3,22.190132731627397
2024-09-24_consumer_device_29_data_user_4,9.518630470088796
2024-09-25_consumer_device_29_data_user_4,11.162626571221736
2024-09-26_consumer_device_29_data_user_4,8.212063748522757
2024-09-27_consumer_device_29_data_user_4,7.04439313242562
2024-09-28_consumer_device_29_data_user_4,6.836771390726016
2024-09-29_consumer_device_29_data_user_4,5.877678845999726
2024-09-30_consumer_device_29_data_user_4,5.076727236889561
2024-10-01_consumer_device_29_data_user_4,6.763076076675103
2024-10-02_consumer_device_29_data_user_4,5.9781209180106005
2024-10-03_consumer_device_29_data_user_4,5.829149030775135
2024-10-04_consumer_device_29_data_user_4,6.5703522304354385
2024-10-05_consumer_device_29_data_user_4,7.478388355580319
2024-10-06_consumer_device_29_data_user_4,6.197906481579021
2024-10-07_consumer_device_29_data_user_4,5.836030207692209
2024-10-08_consumer_device_29_data_user_4,3.3037283500025056
2024-10-09_consumer_device_29_data_user_4,5.999700530011881
2024-10-10_consumer_device_29_data_user_4,4.882976494719468
2024-10-11_consumer_device_29_data_user_4,5.226853208917076
2024-10-12_consumer_device_29_data_user_4,7.117984046009797
2024-10-13_consumer_device_29_data_user_4,5.302266287409852
2024-10-14_consumer_device_29_data_user_4,5.246256030024355
2024-10-15_consumer_device_29_data_user_4,6.235637309431177
2024-10-16_consumer_device_29_data_user_4,4.612966477266044
2024-10-17_consumer_device_29_data_user_4,5.442268634951656
2024-10-18_consumer_device_29_data_user_4,4.78235445264663
2024-10-19_consumer_device_29_data_user_4,7.112012379743388
2024-10-20_consumer_device_29_data_user_4,6.000662006536865
2024-10-21_consumer_device_29_data_user_4,4.777107773351322
2024-10-22_consumer_device_29_data_user_4,4.466979338288504
2024-10-23_consumer_device_29_data_user_4,5.375016718770822
2024-10-24_consumer_device_29_data_user_4,5.670861820552073
2024-09-24_consumer_device_29_data_user_5,13.99493272264408
2024-09-25_consumer_device_29_data_user_5,13.456719360509899
2024-09-26_consumer_device_29_data_user_5,12.220611672185846
2024-09-27_consumer_device_29_data_user_5,9.49203950483224
2024-09-28_consumer_device_29_data_user_5,10.388617545094622
2024-09-29_consumer_device_29_data_user_5,9.287997833060663
2024-09-30_consumer_device_29_data_user_5,7.520540067587734
2024-10-01_consumer_device_29_data_user_5,8.880944434454051
2024-10-02_consumer_device_29_data_user_5,8.839322387872574
2024-10-03_consumer_device_29_data_user_5,10.15038894320433
2024-10-04_consumer_device_29_data_user_5,10.002004844890312
2024-10-05_consumer_device_29_data_user_5,10.811811489203969
2024-10-06_consumer_device_29_data_user_5,10.08081197666467
2024-10-07_consumer_device_29_data_user_5,9.932333189669748
2024-10-08_consumer_device_29_data_user_5,3.1526367229835532
2024-10-09_consumer_device_29_data_user_5,8.962164082179555
2024-10-10_consumer_device_29_data_user_5,8.289220004640313
2024-10-11_consumer_device_29_data_user_5,9.538721981987463
2024-10-12_consumer_device_29_data_user_5,11.16505153047838
2024-10-13_consumer_device_29_data_user_5,8.422182585521844
2024-10-14_consumer_device_29_data_user_5,8.061343918553323
2024-10-15_consumer_device_29_data_user_5,8.918521210054982
2024-10-16_consumer_device_29_data_user_5,8.642161991370013
2024-10-17_consumer_device_29_data_user_5,9.296190618428096
2024-10-18_consumer_device_29_data_user_5,7.088075824755821
2024-10-19_consumer_device_29_data_user_5,10.170341868539824
2024-10-20_consumer_device_29_data_user_5,8.75012950262255
2024-10-21_consumer_device_29_data_user_5,7.308892091383803
2024-10-22_consumer_device_29_data_user_5,7.734049113828385
2024-10-23_consumer_device_29_data_user_5,8.934085055773364
2024-10-24_consumer_device_29_data_user_5,9.086837137825482
2024-09-24_consumer_device_29_data_user_6,0.7881168102198777
2024-09-25_consumer_device_29_data_user_6,2.7391439953627246
2024-09-26_consumer_device_29_data_user_6,0.0
2024-09-27_consumer_device_29_data_user_6,0.13544820842822067
2024-09-28_consumer_device_29_data_user_6,0.894744181980389
2024-09-29_consumer_device_29_data_user_6,0.7160811891869503
2024-09-30_consumer_device_29_data_user_6,0.47045625780300854
2024-10-01_consumer_device_29_data_user_6,0.18882901332750826
2024-10-02_consumer_device_29_data_user_6,0.0
2024-10-03_consumer_device_29_data_user_6,0.0
2024-10-04_consumer_device_29_data_user_6,0.0
2024-10-05_consumer_device_29_data_user_6,0.8204552881666847
2024-10-06_consumer_device_29_data_user_6,0.22984818402639806
2024-10-07_consumer_device_29_data_user_6,0.0
2024-10-08_consumer_device_29_data_user_6,0.0
2024-10-09_consumer_device_29_data_user_6,0.0
2024-10-10_consumer_device_29_data_user_6,0.0
2024-10-11_consumer_device_29_data_user_6,0.04768218045305822
2024-10-12_consumer_device_29_data_user_6,0.28642549821416674
2024-10-13_consumer_device_29_data_user_6,0.0
2024-10-14_consumer_device_29_data_user_6,0.0
2024-10-15_consumer_device_29_data_user_6,0.24965312335407397
2024-10-16_consumer_device_29_data_user_6,0.0
2024-10-17_consumer_device_29_data_user_6,0.0
2024-10-18_consumer_device_29_data_user_6,0.0
2024-10-19_consumer_device_29_data_user_6,0.0
2024-10-20_consumer_device_29_data_user_6,0.0
2024-10-21_consumer_device_29_data_user_6,0.0
2024-10-22_consumer_device_29_data_user_6,0.0
2024-10-23_consumer_device_29_data_user_6,0.5661196909460533
2024-10-24_consumer_device_29_data_user_6,0.0
2024-09-24_consumer_device_29_data_user_7,19.451055517057153
2024-09-25_consumer_device_29_data_user_7,17.00279032697549
2024-09-26_consumer_device_29_data_user_7,16.568320702204673
2024-09-27_consumer_device_29_data_user_7,16.442067281601513
2024-09-28_consumer_device_29_data_user_7,15.168009010585342
2024-09-29_consumer_device_29_data_user_7,15.19364603445937
2024-09-30_consumer_device_29_data_user_7,14.441800464609884
2024-10-01_consumer_device_29_data_user_7,14.583958969859527
2024-10-02_consumer_device_29_data_user_7,14.228861041502128
2024-10-03_consumer_device_29_data_user_7,15.210942122492453
2024-10-04_consumer_device_29_data_user_7,14.753665566766765
2024-10-05_consumer_device_29_data_user_7,16.042293292752756
2024-10-06_consumer_device_29_data_user_7,15.76370282260347
2024-10-07_consumer_device_29_data_user_7,13.263365097589306
2024-10-08_consumer_device_29_data_user_7,11.220495002593676
2024-10-09_consumer_device_29_data_user_7,14.270443807023046
2024-10-10_consumer_device_29_data_user_7,14.073300219922839
2024-10-11_consumer_device_29_data_user_7,14.317125298442491
2024-10-12_consumer_device_29_data_user_7,16.478106439618667
2024-10-13_consumer_device_29_data_user_7,14.898725817301543
2024-10-14_consumer_device_29_data_user_7,14.009926733017542
2024-10-15_consumer_device_29_data_user_7,13.59171593629268
2024-10-16_consumer_device_29_data_user_7,14.963990403177796
2024-10-17_consumer_device_29_data_user_7,15.583879108579806
2024-10-18_consumer_device_29_data_user_7,13.154211638437266
2024-10-19_consumer_device_29_data_user_7,15.669887411037285
2024-10-20_consumer_device_29_data_user_7,15.404262872623098
2024-10-21_consumer_device_29_data_user_7,12.742140076005496
2024-10-22_consumer_device_29_data_user_7,14.080962382945906
2024-10-23_consumer_device_29_data_user_7,15.410728624550687
2024-10-24_consumer_device_29_data_user_7,14.757357458829283
2024-09-24_consumer_device_29_data_user_8,10.405439323479495
2024-09-25_consumer_device_29_data_user_8,12.452135664297808
2024-09-26_consumer_device_29_data_user_8,10.931499412909691
2024-09-27_consumer_device_29_data_user_8,9.859626727866974
2024-09-28_consumer_device_29_data_user_8,6.225087402753115
2024-09-29_consumer_device_29_data_user_8,5.885105600717651
2024-09-30_consumer_device_29_data_user_8,4.438518378947296
2024-10-01_consumer_device_29_data_user_8,6.834393709045634
2024-10-02_consumer_device_29_data_user_8,6.361099518923993
2024-10-03_consumer_device_29_data_user_8,5.808639728660341
2024-10-04_consumer_device_29_data_user_8,6.669620294910161
2024-10-05_consumer_device_29_data_user_8,8.224276549104035
2024-10-06_consumer_device_29_data_user_8,6.922378623618401
2024-10-07_consumer_device_29_data_user_8,4.567785181376025
2024-10-08_consumer_device_29_data_user_8,3.0432528517837896
2024-10-09_consumer_device_29_data_user_8,6.717870209959701
2024-10-10_consumer_device_29_data_user_8,6.065409219174276
2024-10-11_consumer_device_29_data_user_8,6.194260683700883
2024-10-12_consumer_device_29_data_user_8,7.426580907385813
2024-10-13_consumer_device_29_data_user_8,6.469256032365718
2024-10-14_consumer_device_29_data_user_8,6.416365597909929
2024-10-15_consumer_device_29_data_user_8,5.475679767328756
2024-10-16_consumer_device_29_data_user_8,5.895984602879677
2024-10-17_consumer_device_29_data_user_8,6.253091512842728
2024-10-18_consumer_device_29_data_user_8,4.021870963720536
2024-10-19_consumer_device_29_data_user_8,5.8131357190174215
2024-10-20_consumer_device_29_data_user_8,6.073119919591003
2024-10-21_consumer_device_29_data_user_8,3.8068102770296384
2024-10-22_consumer_device_29_data_user_8,5.656658893292495
2024-10-23_consumer_device_29_data_user_8,5.493135532010081
2024-10-24_consumer_device_29_data_user_8,6.754077257164062
2024-09-24_consumer_device_2_data_user_1,72.9591106672464
2024-09-25_consumer_device_2_data_user_1,70.97730485948557
2024-09-26_consumer_device_2_data_user_1,77.38315866997368
2024-09-27_consumer_device_2_data_user_1,75.35156330785375
2024-09-28_consumer_device_2_data_user_1,70.54797248977614
2024-09-29_consumer_device_2_data_user_1,74.51779566418548
2024-09-30_consumer_device_2_data_user_1,69.62644024818918
2024-10-01_consumer_device_2_data_user_1,67.65487577803756
2024-10-02_consumer_device_2_data_user_1,63.18271509935685
2024-10-03_consumer_device_2_data_user_1,71.67865249331388
2024-10-04_consumer_device_2_data_user_1,71.66864914381186
2024-10-05_consumer_device_2_data_user_1,72.69660926313678
2024-10-06_consumer_device_2_data_user_1,73.77952687473936
2024-10-07_consumer_device_2_data_user_1,71.08771693024515
2024-10-08_consumer_device_2_data_user_1,70.21457712942723
2024-10-09_consumer_device_2_data_user_1,67.69499886863436
2024-10-10_consumer_device_2_data_user_1,69.26202867105492
2024-10-11_consumer_device_2_data_user_1,70.35860495172156
2024-10-12_consumer_device_2_data_user_1,71.11638609631207
2024-10-13_consumer_device_2_data_user_1,69.69135912404043
2024-10-14_consumer_device_2_data_user_1,65.88857344637621
2024-10-15_consumer_device_2_data_user_1,67.71560015607561
2024-10-16_consumer_device_2_data_user_1,67.12015696156556
2024-10-17_consumer_device_2_data_user_1,72.59207509938689
2024-10-18_consumer_device_2_data_user_1,70.72024783229277
2024-10-19_consumer_device_2_data_user_1,74.02011181675766
2024-10-20_consumer_device_2_data_user_1,70.55236148715008
2024-10-21_consumer_device_2_data_user_1,67.8796893216125
2024-10-22_consumer_device_2_data_user_1,66.18393437826748
2024-10-23_consumer_device_2_data_user_1,69.23537065050083
2024-10-24_consumer_device_2_data_user_1,68.51906862562267
2024-09-24_consumer_device_2_data_user_10,0.9230643285807392
2024-09-25_consumer_device_2_data_user_10,0.0
2024-09-26_consumer_device_2_data_user_10,0.7103024696155695
2024-09-27_consumer_device_2_data_user_10,0.8459199659018952
2024-09-28_consumer_device_2_data_user_10,0.6816900103354167
2024-09-29_consumer_device_2_data_user_10,3.315237205997397
2024-09-30_consumer_device_2_data_user_10,0.0
2024-10-01_consumer_device_2_data_user_10,0.0
2024-10-02_consumer_device_2_data_user_10,0.0
2024-10-03_consumer_device_2_data_user_10,1.8878925850005461
2024-10-04_consumer_device_2_data_user_10,0.17494844625746386
2024-10-05_consumer_device_2_data_user_10,1.304122263404517
2024-10-06_consumer_device_2_data_user_10,4.563855568720941
2024-10-07_consumer_device_2_data_user_10,0.16561604189356632
2024-10-08_consumer_device_2_data_user_10,0.0
2024-10-09_consumer_device_2_data_user_10,0.9779417671783597
2024-10-10_consumer_device_2_data_user_10,1.9573596092317156
2024-10-11_consumer_device_2_data_user_10,1.3923117271831877
2024-10-12_consumer_device_2_data_user_10,1.5559104451177734
2024-10-13_consumer_device_2_data_user_10,3.2389118839543656
2024-10-14_consumer_device_2_data_user_10,0.24884503839261835
2024-10-15_consumer_device_2_data_user_10,0.22521935241213056
2024-10-16_consumer_device_2_data_user_10,0.4924761821890271
2024-10-17_consumer_device_2_data_user_10,2.266813675468849
2024-10-18_consumer_device_2_data_user_10,2.3048534596716506
2024-10-19_consumer_device_2_data_user_10,1.2692197165406591
2024-10-20_consumer_device_2_data_user_10,2.499880773193675
2024-10-21_consumer_device_2_data_user_10,0.30039903512620714
2024-10-22_consumer_device_2_data_user_10,0.5093217299816375
2024-10-23_consumer_device_2_data_user_10,0.4100830570429649
2024-10-24_consumer_device_2_data_user_10,2.5861810769709024
2024-09-24_consumer_device_2_data_user_11,0.901345178892312
2024-09-25_consumer_device_2_data_user_11,0.2234646218304502
2024-09-26_consumer_device_2_data_user_11,0.7181620055778777
2024-09-27_consumer_device_2_data_user_11,3.291134616150333
2024-09-28_consumer_device_2_data_user_11,0.4076212766234018
2024-09-29_consumer_device_2_data_user_11,0.6596080191718432
2024-09-30_consumer_device_2_data_user_11,0.0
2024-10-01_consumer_device_2_data_user_11,0.0
2024-10-02_consumer_device_2_data_user_11,0.0
2024-10-03_consumer_device_2_data_user_11,0.198798853359565
2024-10-04_consumer_device_2_data_user_11,0.0
2024-10-05_consumer_device_2_data_user_11,0.46013661086165353
2024-10-06_consumer_device_2_data_user_11,1.2844092153686903
2024-10-07_consumer_device_2_data_user_11,0.0
2024-10-08_consumer_device_2_data_user_11,2.524860599766801
2024-10-09_consumer_device_2_data_user_11,1.3803684345399403
2024-10-10_consumer_device_2_data_user_11,1.2298660426933878
2024-10-11_consumer_device_2_data_user_11,1.1568041565242653
2024-10-12_consumer_device_2_data_user_11,0.5704133875929656
2024-10-13_consumer_device_2_data_user_11,0.863187553641653
2024-10-14_consumer_device_2_data_user_11,0.8107733765698169
2024-10-15_consumer_device_2_data_user_11,1.4486287207766526
2024-10-16_consumer_device_2_data_user_11,0.4046566936630884
2024-10-17_consumer_device_2_data_user_11,0.573661055558204
2024-10-18_consumer_device_2_data_user_11,1.4333298307117484
2024-10-19_consumer_device_2_data_user_11,0.897538651338973
2024-10-20_consumer_device_2_data_user_11,0.3564065557134716
2024-10-21_consumer_device_2_data_user_11,0.21278588575148957
2024-10-22_consumer_device_2_data_user_11,0.36856736761292147
2024-10-23_consumer_device_2_data_user_11,0.5576223684930874
2024-10-24_consumer_device_2_data_user_11,1.342869085485536
2024-09-24_consumer_device_2_data_user_12,0.426754208942945
2024-09-25_consumer_device_2_data_user_12,0.0
2024-09-26_consumer_device_2_data_user_12,2.110128995715797
2024-09-27_consumer_device_2_data_user_12,2.2719327987892406
2024-09-28_consumer_device_2_data_user_12,1.1527469696016492
2024-09-29_consumer_device_2_data_user_12,1.341977499444873
2024-09-30_consumer_device_2_data_user_12,1.1055538073690485
2024-10-01_consumer_device_2_data_user_12,0.6581476056828933
2024-10-02_consumer_device_2_data_user_12,0.25681674720710873
2024-10-03_consumer_device_2_data_user_12,0.0
2024-10-04_consumer_device_2_data_user_12,2.058573636960478
2024-10-05_consumer_device_2_data_user_12,1.8358192940967446
2024-10-06_consumer_device_2_data_user_12,1.9484404030544453
2024-10-07_consumer_device_2_data_user_12,1.6309316787255639
2024-10-08_consumer_device_2_data_user_12,2.1283860756555004
2024-10-09_consumer_device_2_data_user_12,1.5628095226862624
2024-10-10_consumer_device_2_data_user_12,1.1270300358426526
2024-10-11_consumer_device_2_data_user_12,0.6140999991175629
2024-10-12_consumer_device_2_data_user_12,0.0
2024-10-13_consumer_device_2_data_user_12,0.3621205236922903
2024-10-14_consumer_device_2_data_user_12,1.7145766162450073
2024-10-15_consumer_device_2_data_user_12,0.9402319506671913
2024-10-16_consumer_device_2_data_user_12,1.5456416367865757
2024-10-17_consumer_device_2_data_user_12,2.3895950977394507
2024-10-18_consumer_device_2_data_user_12,1.844707903831574
2024-10-19_consumer_device_2_data_user_12,0.6319148596883224
2024-10-20_consumer_device_2_data_user_12,0.7325880924938721
2024-10-21_consumer_device_2_data_user_12,1.4393485885087125
2024-10-22_consumer_device_2_data_user_12,1.0039015029425542
2024-10-23_consumer_device_2_data_user_12,1.5055893838791365
2024-10-24_consumer_device_2_data_user_12,1.8238831336395944
2024-09-24_consumer_device_2_data_user_13,0.42348151948859547
2024-09-25_consumer_device_2_data_user_13,0.0
2024-09-26_consumer_device_2_data_user_13,0.0
2024-09-27_consumer_device_2_data_user_13,0.0
2024-09-28_consumer_device_2_data_user_13,0.13635144947765396
2024-09-29_consumer_device_2_data_user_13,0.0
2024-09-30_consumer_device_2_data_user_13,0.2510074838088911
2024-10-01_consumer_device_2_data_user_13,0.06986495599913126
2024-10-02_consumer_device_2_data_user_13,0.0
2024-10-03_consumer_device_2_data_user_13,0.20762398782224697
2024-10-04_consumer_device_2_data_user_13,0.0
2024-10-05_consumer_device_2_data_user_13,0.0
2024-10-06_consumer_device_2_data_user_13,0.09620906040468288
2024-10-07_consumer_device_2_data_user_13,0.5048308615592974
2024-10-08_consumer_device_2_data_user_13,0.0
2024-10-09_consumer_device_2_data_user_13,0.947201476530696
2024-10-10_consumer_device_2_data_user_13,0.39063691228963576
2024-10-11_consumer_device_2_data_user_13,1.0136293620546364
2024-10-12_consumer_device_2_data_user_13,0.6999563548688538
2024-10-13_consumer_device_2_data_user_13,0.15289922169447528
2024-10-14_consumer_device_2_data_user_13,0.9041905199361862
2024-10-15_consumer_device_2_data_user_13,0.9583604558073893
2024-10-16_consumer_device_2_data_user_13,0.2441090618630127
2024-10-17_consumer_device_2_data_user_13,0.03223910136843926
2024-10-18_consumer_device_2_data_user_13,1.0882356705344916
2024-10-19_consumer_device_2_data_user_13,0.3241332967005255
2024-10-20_consumer_device_2_data_user_13,0.0
2024-10-21_consumer_device_2_data_user_13,0.8153247272278284
2024-10-22_consumer_device_2_data_user_13,0.11242170563753062
2024-10-23_consumer_device_2_data_user_13,0.6454029926368948
2024-10-24_consumer_device_2_data_user_13,0.6874767634054172
2024-09-24_consumer_device_2_data_user_2,10.656270952615555
2024-09-25_consumer_device_2_data_user_2,7.016286172937101
2024-09-26_consumer_device_2_data_user_2,8.276008712337854
2024-09-27_consumer_device_2_data_user_2,9.307266672038688
2024-09-28_consumer_device_2_data_user_2,10.771592736832627
2024-09-29_consumer_device_2_data_user_2,11.12244865360788
2024-09-30_consumer_device_2_data_user_2,10.627529051698582
2024-10-01_consumer_device_2_data_user_2,9.595847574989245
2024-10-02_consumer_device_2_data_user_2,9.123630219217079
2024-10-03_consumer_device_2_data_user_2,11.537419165943946
2024-10-04_consumer_device_2_data_user_2,10.691811003415713
2024-10-05_consumer_device_2_data_user_2,10.861209011880577
2024-10-06_consumer_device_2_data_user_2,11.013874446173016
2024-10-07_consumer_device_2_data_user_2,9.13566822536502
2024-10-08_consumer_device_2_data_user_2,11.74012530671892
2024-10-09_consumer_device_2_data_user_2,13.06644276589817
2024-10-10_consumer_device_2_data_user_2,14.346412979480487
2024-10-11_consumer_device_2_data_user_2,14.044915955051083
2024-10-12_consumer_device_2_data_user_2,16.052271389332088
2024-10-13_consumer_device_2_data_user_2,15.177348433656238
2024-10-14_consumer_device_2_data_user_2,12.543178934497567
2024-10-15_consumer_device_2_data_user_2,14.275279325371303
2024-10-16_consumer_device_2_data_user_2,9.509720927982919
2024-10-17_consumer_device_2_data_user_2,11.527012750663028
2024-10-18_consumer_device_2_data_user_2,14.137965953798105
2024-10-19_consumer_device_2_data_user_2,14.663231490543994
2024-10-20_consumer_device_2_data_user_2,12.145453495679577
2024-10-21_consumer_device_2_data_user_2,11.444828814181916
2024-10-22_consumer_device_2_data_user_2,10.136485190308843
2024-10-23_consumer_device_2_data_user_2,9.662340469310758
2024-10-24_consumer_device_2_data_user_2,13.645869425068408
2024-09-24_consumer_device_2_data_user_3,11.239460477094863
2024-09-25_consumer_device_2_data_user_3,6.997775123510966
2024-09-26_consumer_device_2_data_user_3,8.726109943488186
2024-09-27_consumer_device_2_data_user_3,8.387023900431116
2024-09-28_consumer_device_2_data_user_3,12.088566316750507
2024-09-29_consumer_device_2_data_user_3,11.527319514032175
2024-09-30_consumer_device_2_data_user_3,8.903664271063883
2024-10-01_consumer_device_2_data_user_3,8.137530237805121
2024-10-02_consumer_device_2_data_user_3,8.188525121658744
2024-10-03_consumer_device_2_data_user_3,11.186225315619811
2024-10-04_consumer_device_2_data_user_3,9.707441060908797
2024-10-05_consumer_device_2_data_user_3,11.394985659063765
2024-10-06_consumer_device_2_data_user_3,12.448326714933229
2024-10-07_consumer_device_2_data_user_3,9.1736238990102
2024-10-08_consumer_device_2_data_user_3,9.132309686939772
2024-10-09_consumer_device_2_data_user_3,11.998333964410728
2024-10-10_consumer_device_2_data_user_3,12.72031572979714
2024-10-11_consumer_device_2_data_user_3,12.854714813838665
2024-10-12_consumer_device_2_data_user_3,12.713205757679813
2024-10-13_consumer_device_2_data_user_3,11.306572439024034
2024-10-14_consumer_device_2_data_user_3,10.86752341302613
2024-10-15_consumer_device_2_data_user_3,11.755871917263484
